panj1256	# k a ɳ ɖ aː #	# k a ɳ ʈ a #
bhad1241	# k a ɳ ʈ aː #	# k a ɳ ʈ a #
bhad1241	# k a ɳ ʈ o #	# k a ɳ ʈ a #
jaun1243	# k aː ~ ɖ aː #	# k a ɳ ʈ a #
kuma1273	# k aː n o #	# k a ɳ ʈ a #
nepa1254	# k aː ~ ɽ o #	# k a ɳ ʈ a #
beng1280	# k aː ~ ʈ aː #	# k a ɳ ʈ a #
oriy1255	# k a ɳ ʈ aː #	# k a ɳ ʈ a #
hind1269	# k aː ~ ʈ aː #	# k a ɳ ʈ a #
guja1252	# k aː ~ ʈ a #	# k a ɳ ʈ a #
mara1378	# k aː ~ ʈ aː #	# k a ɳ ʈ a #
konk1267	# k aː ɳ ʈ o #	# k a ɳ ʈ a #
sinh1246	# k a ʈ u ʋ a #	# k a ɳ ʈ a #
dhiv1236	# k a r i #	# k a ɳ ʈ a #
kach1277	# k a ɳ ɖʱ o #	# k a ɳ ʈ a #
garh1243	# k aː ~ ɖ u #	# k a ɳ ʈ a #
west2386	# bʱ aː ʝ #	# bʱ aː ʝ j a #
kash1277	# k uː n #	# k o ɳ a #
panj1256	# k o ɳ #	# k o ɳ a #
bhad1241	# k o ɳ i #	# k o ɳ a #
cham1307	# k uː ɳ aː #	# k o ɳ a #
kuma1273	# k u ɳ o #	# k o ɳ a #
nepa1254	# k u n u #	# k o ɳ a #
assa1263	# k o ɳ #	# k o ɳ a #
beng1280	# k o ɳ #	# k o ɳ a #
oriy1255	# k o ɳ a #	# k o ɳ a #
bagh1251	# k o n #	# k o ɳ a #
mait1250	# k o n i j aː #	# k o ɳ a #
bhoj1244	# k o n #	# k o ɳ a #
hind1269	# k o n #	# k o ɳ a #
guja1252	# k a ɳ #	# k o ɳ a #
mara1378	# k o ɳ #	# k o ɳ a #
sinh1246	# k o n a #	# k o ɳ a #
mara1378	# k o n #	# k o ɳ a #
kach1277	# kʰ uː ɳ o #	# k o ɳ a #
maha1287	# k ʋ ɳ e #	# k o ɳ a #
garh1243	# k o ɳ uː #	# k o ɳ a #
nepa1254	# g o h o #	# g o p a tʰ a #
mait1250	# g o e b #	# g o p a j #
hind1269	# g o ʋ #	# g o p a j #
guja1252	# g o ~ dʱ #	# g o p a j #
khow1242	# b o g d u #	# a p a g a t a #
kash1277	# p r iː r a n #	# p r e r a ɳ a #
kash1277	# p r uː r u n #	# p r e r a j #
guja1252	# p r e r #	# p r e r a j #
nort2665	# p r e l #	# p r e r a j #
nort2665	# l e l #	# p r e r a j #
panj1256	# p e l #	# p r e r a j #
kuma1273	# p e l #	# p r e r a j #
nepa1254	# p e l #	# p r e r a j #
assa1263	# p e l aː #	# p r e r a j #
oriy1255	# p e l #	# p r e r a j #
bhoj1244	# p e l #	# p r e r a j #
awad1243	# p e l #	# p r e r a j #
hind1269	# p e l #	# p r e r a j #
mara1378	# p e l #	# p r e r a j #
assa1263	# p e l a n i #	# p r e r a j #
mara1378	# p e s #	# p r e ʂ a j #
sinh1246	# s u ʋ a n #	# s u p a r ɳ a #
mara1378	# n i bʱ a g ɳ e ~ #	# n i r bʱ a g n a #
panj1256	# s uː aː #	# s uː t a #
mara1378	# u p iː ʈʰ #	# u t p i ʂ ʈ a #
sind1272	# u p i ɳ a ɳ u #	# u t p u n aː t i #
guja1252	# u p a ɳ ʋ u ~ #	# u t p u n aː t i #
mara1378	# u p a ɳ ɳ e ~ #	# u t p u n aː t i #
kala1372	# u pʰ uː n i m #	# u t p u n aː t i #
nort2666	# pʰ u k #	# u t p u n aː t i #
sinh1246	# i p i r e #	# u t p uː r a j #
sinh1246	# p e r a ʋ i j aː #	# p u r o h i t a #
sind1272	# b aː r h o ~ #	# d ʋ aː d a ʃ a m a #
nepa1254	# b aː r a u ~ #	# d ʋ aː d a ʃ a m a #
hind1269	# b aː r a h ʋ aː ~ #	# d ʋ aː d a ʃ a m a #
guja1252	# b aː r m u ~ #	# d ʋ aː d a ʃ a m a #
mara1378	# b aː r aː ʋ aː #	# d ʋ aː d a ʃ a m a #
nort2666	# m a l i n #	# m a l i n a #
nort2665	# m a l iː l #	# m a l i n a #
shum1235	# m a l i n #	# m a l i n a #
kash1277	# m a l j u n u #	# m a l i n a #
nepa1254	# m a l i n u #	# m a l i n a #
oriy1255	# m a ɭ i ɳ a #	# m a l i n a #
mait1250	# m a l i n #	# m a l i n a #
mara1378	# m a ɭ iː ɳ #	# m a l i n a #
sinh1246	# m i l i n a #	# m a l i n a #
tira1253	# k u n e ɽ a #	# e k o n a ʋ i ~ ʃ #
shin1264	# k u n iː h #	# e k o n a ʋ i ~ ʃ #
shin1264	# u k a n iː h #	# e k o n a ʋ i ~ ʃ #
kash1277	# k u n a ʋ u h #	# e k o n a ʋ i ~ ʃ #
awad1243	# o n a i s #	# e k o n a ʋ i ~ ʃ #
guja1252	# o g ɳ iː s #	# e k o n a ʋ i ~ ʃ #
mara1378	# e k u ɳ ʋ iː s #	# e k o n a ʋ i ~ ʃ #
sinh1246	# e k u n ʋ i s #	# e k o n a ʋ i ~ ʃ #
sinh1246	# m e ʋ u l #	# m e kʰ a l aː #
west2386	# h a m a i l #	# m e kʰ a l aː #
west2386	# h a m e l #	# m e kʰ a l aː #
panj1256	# h a m e l #	# m e kʰ a l aː #
sinh1246	# a m b a l a #	# ʃ a m b a ʈ iː #
nort2666	# g u r #	# g u r #
guja1252	# a ʋ aː s #	# a ʋ a k aː ʃ a #
sinh1246	# o ʋ a s a #	# a ʋ a k aː ʃ a #
oriy1255	# s o ɳ i #	# ʃ o ɳ i t a #
sind1272	# s o dʱ a ɳ u #	# ʃ o d dʱ u m #
panj1256	# s o dʱ ɳ aː #	# ʃ o d dʱ u m #
kuma1273	# s o dʱ ɳ o #	# ʃ o d dʱ u m #
nepa1254	# s o dʱ n u #	# ʃ o d dʱ u m #
assa1263	# x o dʱ i b a #	# ʃ o d dʱ u m #
beng1280	# s o dʱ aː #	# ʃ o d dʱ u m #
oriy1255	# s o dʱ i b aː #	# ʃ o d dʱ u m #
hind1269	# s o dʱ n aː #	# ʃ o d dʱ u m #
guja1252	# s o dʱ ʋ u ~ #	# ʃ o d dʱ u m #
mara1378	# s o dʱ ɳ e ~ #	# ʃ o d dʱ u m #
konk1267	# s o d d uː k a #	# ʃ o d dʱ u m #
dhiv1236	# h o d a n iː #	# ʃ o d dʱ u m #
beng1280	# kʰ a ɽ u #	# kʰ a ɖ uː #
beng1280	# kʰ aː ʈ i #	# kʰ a ɖ uː #
oriy1255	# kʰ aː ʈ a #	# kʰ a ɖ uː #
west2386	# s u k iː h #	# s a p a t n iː d u h i t r̩ #
kash1277	# p r a i #	# p r a d i #
west2386	# k u h iː #	# k u ʃ iː #
panj1256	# k a h iː #	# k u ʃ iː #
hind1269	# k u s iː #	# k u ʃ iː #
guja1252	# k a ʃ #	# k u ʃ iː #
mara1378	# k u s aː #	# k u ʃ iː #
kach1277	# kʰ a u #	# k u ʃ iː #
west2386	# k u h iː #	# k u ʃ iː #
panj1256	# k a h iː #	# k u ʃ iː #
kash1277	# ʋ o ʝ u #	# ʋ a ɖ a bʱ i #
beng1280	# b a l i #	# ʋ a ɖ a bʱ i #
sinh1246	# m u r u #	# a m a r a #
sind1272	# k aː o #	# k aː c a #
sinh1246	# k a d aː #	# k aː c a #
kash1277	# k aː cʰ #	# k aː c a #
sind1272	# k a c u #	# k aː c a #
west2386	# k a c c #	# k aː c a #
panj1256	# k a ɲ c #	# k aː c a #
nepa1254	# k aː c #	# k aː c a #
assa1263	# k aː s #	# k aː c a #
beng1280	# k aː c #	# k aː c a #
oriy1255	# k aː c a #	# k aː c a #
bhoj1244	# k aː ~ c #	# k aː c a #
hind1269	# k aː c #	# k aː c a #
guja1252	# k aː c #	# k aː c a #
mara1378	# k aː c #	# k aː c a #
beng1280	# kʰ a i #	# kʰ a d i k aː #
oriy1255	# kʰ a i #	# kʰ a d i k aː #
maha1287	# k u ɭ uː #	# k u l uː t a #
hind1269	# k u l uː #	# k u l uː t a #
west2386	# pʰ a p pʰ i ɽ #	# p r a s pʰ u ʈ #
nepa1254	# p aː pʰ r a #	# p r a s pʰ u ʈ #
mara1378	# p aː pʰ u ɖ #	# p r a s pʰ u ʈ #
konk1267	# pʰ aː p p u ɖ #	# p r a s pʰ u ʈ #
sinh1246	# b e r a ɳ i #	# bʱ a r a ɳ iː #
dhiv1236	# b u r u n u #	# bʱ a r a ɳ iː #
vlax1238	# pʰ e r #	# bʱ a r #
loma1235	# pʰ a r #	# bʱ a r #
doma1258	# b a r d a #	# bʱ a r #
kash1277	# b a r u n #	# bʱ a r #
kash1277	# bʱ a r n u #	# bʱ a r #
kash1277	# bʱ a r u n u #	# bʱ a r #
kash1277	# bʱ a r ɳ o #	# bʱ a r #
sind1272	# bʱ a r a #	# bʱ a r #
west2386	# bʱ a r #	# bʱ a r #
panj1256	# bʱ a r #	# bʱ a r #
bhad1241	# bʱ a r #	# bʱ a r #
kuma1273	# bʱ a r #	# bʱ a r #
nepa1254	# bʱ a r #	# bʱ a r #
assa1263	# bʱ a r #	# bʱ a r #
beng1280	# bʱ a r aː #	# bʱ a r #
oriy1255	# bʱ a r #	# bʱ a r #
bagh1251	# bʱ a r #	# bʱ a r #
mait1250	# bʱ a r #	# bʱ a r #
bhoj1244	# bʱ a r #	# bʱ a r #
hind1269	# bʱ a r #	# bʱ a r #
guja1252	# bʱ a r #	# bʱ a r #
mara1378	# bʱ a r #	# bʱ a r #
konk1267	# bʱ a r #	# bʱ a r #
nepa1254	# bʱ a r aː u #	# bʱ a r #
assa1263	# bʱ a r aː #	# bʱ a r #
guja1252	# bʱ a r aː ʋ #	# bʱ a r #
mara1378	# bʱ a r a ʋ i #	# bʱ a r #
kach1277	# bʱ a r #	# bʱ a r #
jaun1243	# bʱ a u r #	# bʱ a r #
garh1243	# bʱ a r #	# bʱ a r #
mara1378	# s aː t #	# s a k t i #
tira1253	# k a ŋ g a r a #	# k a r k a r a #
nort2666	# k a ŋ g a r aː #	# k a r k a r a #
kash1277	# t r a k o r u #	# k a r k a r a #
west2386	# k a k k a r #	# k a r k a r a #
panj1256	# k a k k a r #	# k a r k a r a #
bhad1241	# k a k r u #	# k a r k a r a #
oriy1255	# k aː k a r a #	# k a r k a r a #
guja1252	# k a k r u ~ #	# k a r k a r a #
gran1245	# p a l a s a #	# p aː l aː ʃ a #
gawa1247	# p a l aː ʃ o #	# p aː l aː ʃ a #
savi1242	# p a l a ʃ o #	# p aː l aː ʃ a #
sinh1246	# p a l aː #	# p aː l aː ʃ a #
wota1240	# p a l aː #	# p aː l aː ʃ a #
kala1373	# p a l a #	# p aː l aː ʃ a #
kala1372	# tʰ u m #	# dʱ a n ʋ a n #
kala1372	# tʰ aː m #	# dʱ a n ʋ a n #
sinh1246	# ʋ i j a n a #	# ʋ i t aː n a #
bagh1251	# s o n i #	# s a u ʋ a r ɳ i k a #
kohi1248	# kʰ a ʒ o n u #	# s k a d j #
shin1264	# kʰ a ʒ j o n u #	# s k a d j #
sind1272	# kʰ a ʝ a #	# s k a d j #
assa1263	# kʰ aː ~ z #	# s k a d j #
assa1263	# u k a h #	# u t k r o ʃ a #
sinh1246	# u k u s s aː #	# u t k r o ʃ a #
mara1378	# u k a ɖ #	# u t k ʋ a tʰ #
mara1378	# u k a ɖ #	# u t k ʋ a tʰ #
khow1242	# b r u n i k #	# m r̩ ɳ aː t i #
kash1277	# m u n u n #	# m r̩ ɳ aː t i #
kash1277	# m u n u #	# m r̩ ɳ aː t i #
sind1272	# m i n o #	# m r̩ ɳ aː t i #
kash1277	# n e z u ʋ u #	# n i r ʝ iː ʋ a #
guja1252	# n a ʝ iː ʋ u ~ #	# n i r ʝ iː ʋ a #
panj1256	# p a ɖ o l #	# p a ʈ o l a #
beng1280	# p a ɽ o l #	# p a ʈ o l a #
oriy1255	# p a r a ɽ aː #	# p a ʈ o l a #
bagh1251	# p a r o r aː #	# p a ʈ o l a #
mait1250	# p a r o ɽ #	# p a ʈ o l a #
guja1252	# p a ~ ɖ o ɭ u ~ #	# p a ʈ o l a #
mara1378	# p a ɖ o ɭ #	# p a ʈ o l a #
konk1267	# p a ɖ ɖ u l a #	# p a ʈ o l a #
panj1256	# p a ɽ ʋ aː l #	# p a ʈ o l a #
nepa1254	# p a r ʋ a r #	# p a ʈ o l a #
beng1280	# p a r o l #	# p a ʈ o l a #
bagh1251	# p a r ʋ a r #	# p a ʈ o l a #
hind1269	# p a r ʋ a r #	# p a ʈ o l a #
guja1252	# p a r ʋ a ɭ #	# p a ʈ o l a #
mara1378	# p a r ʋ a r #	# p a ʈ o l a #
nepa1254	# b i pʰ a r #	# ʋ i s pʰ aː r a #
guja1252	# ʋ i pʰ a r #	# ʋ i s pʰ u r #
kash1277	# aː r a ʋ u n #	# aː r u ʝ #
kala1373	# m a d #	# m a t t aː #
hind1269	# m aː k ɽ aː #	# m aː r k a ʈ a #
guja1252	# m aː k ɽ u ~ #	# m aː r k a ʈ a #
vlax1238	# ʃ e l #	# ʃ a t a #
doma1258	# s a i #	# ʃ a t a #
nort2666	# ʃ aː i #	# ʃ a t a #
khow1242	# ʃ o r #	# ʃ a t a #
indu1241	# ʃ a l #	# ʃ a t a #
shin1264	# ʃ a l #	# ʃ a t a #
kash1277	# ʃ a u #	# ʃ a t a #
kash1277	# ʃ o u #	# ʃ a t a #
sind1272	# s a u #	# ʃ a t a #
west2386	# s o #	# ʃ a t a #
khet1238	# s a u #	# ʃ a t a #
panj1256	# s a u #	# ʃ a t a #
bhad1241	# ʃ a u uː #	# ʃ a t a #
bhad1241	# ʃ a u #	# ʃ a t a #
nepa1254	# s a i #	# ʃ a t a #
assa1263	# x a #	# ʃ a t a #
beng1280	# s a #	# ʃ a t a #
oriy1255	# s a #	# ʃ a t a #
bagh1251	# s a i #	# ʃ a t a #
mait1250	# s a u #	# ʃ a t a #
awad1243	# s a u #	# ʃ a t a #
guja1252	# s a #	# ʃ a t a #
mara1378	# ʃ e ~ #	# ʃ a t a #
sinh1246	# s i j a #	# ʃ a t a #
sind1272	# s a i o ~ #	# ʃ a t a #
garh1243	# s a #	# ʃ a t a #
mara1378	# bʱ aː c aː #	# bʱ r aː t r j a #
kash1277	# b r a k u n #	# ʋ r̩ k ɳ a #
hind1269	# b iː k aː #	# ʋ r̩ k ɳ a #
west2386	# aː s a ɳ #	# aː ʃ r a j a ɳ a #
nort2665	# aː ʂ #	# aː ʃ r a j #
nort2666	# o ~ ʂ #	# aː ʃ r a j #
gawa1247	# ʃ e j o ~ #	# aː ʃ r a j #
dhiv1236	# a s s a #	# aː ʃ r a j #
bagh1251	# s a ~ ʝʱ a r i j aː #	# s a ~ dʱ j aː k aː l i k a #
mara1378	# s aː ~ ʝ aː ʋ #	# s a ~ dʱ j aː j #
bhad1241	# k e k a r #	# k a ŋ k aː l a #
bhad1241	# h a ɖ #	# k a ŋ k aː l a #
assa1263	# k a ~ k aː l #	# k a ŋ k aː l a #
beng1280	# k aː ~ k aː l #	# k a ŋ k aː l a #
oriy1255	# k a ŋ k aː ɭ a #	# k a ŋ k aː l a #
sinh1246	# k a k u l a #	# k a ŋ k aː l a #
khow1242	# g r i ʂ p #	# g r iː ʂ m a #
sind1272	# gʰ i m a #	# g r iː ʂ m a #
west2386	# gʰ i m #	# g r iː ʂ m a #
mara1378	# g iː h m #	# g r iː ʂ m a #
sinh1246	# g i m #	# g r iː ʂ m a #
sinh1246	# g i m a n a #	# g r iː ʂ m a #
guja1252	# b a ~ dʱ aː r a ɳ #	# b a n dʱ a k a r a ɳ a #
vlax1238	# pʰ a n d #	# b a n dʱ #
loma1235	# b a n tʰ #	# b a n dʱ #
doma1258	# b a n #	# b a n dʱ #
doma1258	# b a h a n d u m #	# b a n dʱ #
shum1235	# b a n #	# b a n dʱ #
kala1372	# bʱ aː n i m #	# b a n dʱ #
kala1372	# bʱ o n i m #	# b a n dʱ #
shin1264	# b a n o i k i #	# b a n dʱ #
kohi1248	# b o n o n u #	# b a n dʱ #
sind1272	# b a n dʱ a #	# b a n dʱ #
west2386	# b a n nʱ #	# b a n dʱ #
panj1256	# b a n nʱ #	# b a n dʱ #
bhad1241	# b a n #	# b a n dʱ #
cham1307	# b a n nʱ #	# b a n dʱ #
jaun1243	# b aː ~ dʱ #	# b a n dʱ #
kuma1273	# b aː ~ dʱ #	# b a n dʱ #
nepa1254	# b aː ~ dʱ #	# b a n dʱ #
assa1263	# b aː n dʱ #	# b a n dʱ #
beng1280	# b aː ~ dʱ aː #	# b a n dʱ #
oriy1255	# b aː n dʱ #	# b a n dʱ #
awad1243	# b aː ~ dʱ #	# b a n dʱ #
hind1269	# b aː ~ dʱ #	# b a n dʱ #
guja1252	# b aː ~ dʱ #	# b a n dʱ #
mara1378	# b aː ~ dʱ #	# b a n dʱ #
konk1267	# b aː n d #	# b a n dʱ #
sinh1246	# b a n d i #	# b a n dʱ #
panj1256	# b a nʱ aː u #	# b a n dʱ #
beng1280	# b aː ~ dʱ aː #	# b a n dʱ #
oriy1255	# b a n dʱ aː #	# b a n dʱ #
hind1269	# b a ~ dʱ aː #	# b a n dʱ #
sinh1246	# b a n d a #	# b a n dʱ #
garh1243	# b aː ~ dʱ #	# b a n dʱ #
dhiv1236	# b a d d a #	# b a n dʱ #
kach1277	# bʱ a n aː j #	# b a n dʱ #
west2386	# s iː ~ #	# s iː t aː #
west2386	# s iː ~ #	# s iː t aː #
panj1256	# s iː ~ #	# s iː t aː #
panj1256	# s iː #	# s iː t aː #
bhad1241	# s i h aː #	# s iː t aː #
jaun1243	# s iː ~ #	# s iː t aː #
kuma1273	# s i j o #	# s iː t aː #
kuma1273	# ʃ j u #	# s iː t aː #
nepa1254	# s i j o #	# s iː t aː #
sinh1246	# s iː #	# s iː t aː #
bhad1241	# s e aː ɽ #	# s iː t aː #
vlax1238	# k o r #	# k r o ɖ a #
kala1372	# k r u r a #	# k r o ɖ a #
phal1254	# k i r o ɽ #	# k r o ɖ a #
kash1277	# k o r u #	# k r o ɖ a #
sind1272	# k o ɽ o #	# k r o ɖ a #
west2386	# k o ɽ iː #	# k r o ɖ a #
oriy1255	# k o ɽ a #	# k r o ɖ a #
sinh1246	# k o ɲ ɖ a #	# k r o ɖ a #
mait1250	# k o r #	# k r o ɖ a #
bhoj1244	# k o r aː #	# k r o ɖ a #
hind1269	# k o r #	# k r o ɖ a #
mara1378	# k o ɭ #	# k r o ɖ a #
west2386	# k o l iː #	# k r o ɖ a #
kuma1273	# k o l #	# k r o ɖ a #
assa1263	# k o l #	# k r o ɖ a #
beng1280	# k o l #	# k r o ɖ a #
oriy1255	# k o ɭ a #	# k r o ɖ a #
nepa1254	# k o l ʈ o #	# k r o ɖ a #
assa1263	# k o l ʈʰ i #	# k r o ɖ a #
bagh1251	# k o l aː #	# k r o ɖ a #
west2386	# k o l #	# k r o ɖ a #
panj1256	# k o l #	# k r o ɖ a #
garh1243	# k o ɭ #	# k r o ɖ a #
braj1242	# k uː l h o #	# k r o ɖ a #
kach1277	# kʰ a u r o #	# k r o ɖ a #
guja1252	# kʰ o ɭ a #	# k r o ɖ a #
nepa1254	# o gʰ a ʈ #	# a ʋ a gʰ a ʈ ʈ a j #
sind1272	# k a m a r i #	# k a m b a l a #
mara1378	# k aː ~ b a ɭ #	# k a m b a l a #
nort2666	# a n d a r aː #	# a n dʱ a k aː r a #
nort2666	# r o #	# a n dʱ a k aː r a #
shum1235	# a n d aː r a #	# a n dʱ a k aː r a #
sind1272	# a ~ dʱ aː r u #	# a n dʱ a k aː r a #
west2386	# a n dʱ aː r #	# a n dʱ a k aː r a #
west2386	# h a n aː r aː #	# a n dʱ a k aː r a #
panj1256	# a nʱ aː r aː #	# a n dʱ a k aː r a #
bhad1241	# aː ~ dʱ a r u #	# a n dʱ a k aː r a #
assa1263	# aː n dʱ aː r #	# a n dʱ a k aː r a #
beng1280	# aː ~ dʱ aː r #	# a n dʱ a k aː r a #
oriy1255	# a ~ dʱ aː r a #	# a n dʱ a k aː r a #
bagh1251	# aː nʱ a r #	# a n dʱ a k aː r a #
bhoj1244	# a nʱ aː r #	# a n dʱ a k aː r a #
guja1252	# a ~ dʱ aː r u ~ #	# a n dʱ a k aː r a #
mara1378	# a ~ dʱ aː r #	# a n dʱ a k aː r a #
konk1267	# a n dʱ aː r #	# a n dʱ a k aː r a #
sinh1246	# a n d u r a #	# a n dʱ a k aː r a #
dhiv1236	# a n d i r i #	# a n dʱ a k aː r a #
sind1272	# a ~ dʱ e r u #	# a n dʱ a k aː r a #
west2386	# a nʱ e r aː #	# a n dʱ a k aː r a #
west2386	# h a n e r aː #	# a n dʱ a k aː r a #
panj1256	# a nʱ e r #	# a n dʱ a k aː r a #
bhat1263	# nʱ e r iː #	# a n dʱ a k aː r a #
pang1282	# n e aː r #	# a n dʱ a k aː r a #
maha1287	# n j aː r o #	# a n dʱ a k aː r a #
kuma1273	# a ~ dʱ j aː r o #	# a n dʱ a k aː r a #
kuma1273	# a n j aː r #	# a n dʱ a k aː r a #
nepa1254	# a ~ dʱ j aː r #	# a n dʱ a k aː r a #
mait1250	# a nʱ e r #	# a n dʱ a k aː r a #
hind1269	# a ~ dʱ e r #	# a n dʱ a k aː r a #
marw1260	# a dʱ e r o #	# a n dʱ a k aː r a #
guja1252	# a ~ dʱ e r #	# a n dʱ a k aː r a #
mara1378	# a ~ dʱ e r #	# a n dʱ a k aː r a #
kach1277	# aː n dʱ aː r o #	# a n dʱ a k aː r a #
maha1287	# nʱ j aː r o #	# a n dʱ a k aː r a #
garh1243	# a ~ dʱ j aː r u #	# a n dʱ a k aː r a #
sinh1246	# a s a k #	# a s a ~ kʰ j a #
sinh1246	# s a p a t #	# s a ~ p r aː p t a #
kuma1273	# bʱ aː r iː #	# bʱ aː r i k a #
nepa1254	# bʱ a r i j aː #	# bʱ aː r i k a #
beng1280	# bʱ aː r i #	# bʱ aː r i k a #
oriy1255	# bʱ aː r i aː #	# bʱ aː r i k a #
mait1250	# bʱ a r i aː #	# bʱ aː r i k a #
sinh1246	# b a r i j aː #	# bʱ aː r i k a #
sind1272	# k aː p aː r u #	# k aː p aː l a #
sind1272	# c uː ɽ o #	# c uː ɖ a #
panj1256	# c uː ɽ #	# c uː ɖ a #
kuma1273	# c u ɽ o #	# c uː ɖ a #
nepa1254	# c u r o #	# c uː ɖ a #
assa1263	# s u r iː #	# c uː ɖ a #
beng1280	# c uː ɽ #	# c uː ɖ a #
oriy1255	# c uː ɽ iː #	# c uː ɖ a #
bagh1251	# c uː r #	# c uː ɖ a #
mait1250	# c uː ɽ iː #	# c uː ɖ a #
hind1269	# c uː ɽ aː #	# c uː ɖ a #
guja1252	# c uː ɽ #	# c uː ɖ a #
mara1378	# c u ɖ aː #	# c uː ɖ a #
kach1277	# c uː ɽ o #	# c uː ɖ a #
west2386	# ʈʰ o h l #	# s tʰ a u l a #
panj1256	# tʰ o h l l uː #	# s tʰ a u l a #
khow1242	# x a l a u #	# kʰ a l a p uː #
mara1378	# u t e ~ #	# u p t a #
kuma1273	# b u t ɳ o #	# u p t a #
west2386	# s a h o l #	# ʃ a k u l a #
panj1256	# s a u l #	# ʃ a k u l a #
assa1263	# x a l #	# ʃ a k u l a #
beng1280	# s a u l #	# ʃ a k u l a #
oriy1255	# s a u ɭ a #	# ʃ a k u l a #
hind1269	# s a u r #	# ʃ a k u l a #
mait1250	# p a h uː #	# p r a bʱ u #
sinh1246	# p o h o #	# p r a bʱ u #
nepa1254	# b a dʱ i j aː #	# ʋ a dʱ r i #
oriy1255	# b a dʱ i aː #	# ʋ a dʱ r i #
bagh1251	# b a dʱ i j aː #	# ʋ a dʱ r i #
hind1269	# b a dʱ i j aː #	# ʋ a dʱ r i #
sinh1246	# a j u #	# a t iː t a #
sind1272	# l a ʋ a #	# l a p #
panj1256	# l a u #	# l a p #
guja1252	# l a ʋ #	# l a p #
khow1242	# l u i k #	# l a p #
guja1252	# s a m o t iː #	# s a m a ʋ r̩ t t i #
west2386	# b u l l iː #	# b u l ʋ a #
mara1378	# b u l iː #	# b u l ʋ a #
mara1378	# b u ɭ aː #	# b u l ʋ a #
panj1256	# bʱ a k kʰ ɽ aː #	# bʱ a kʂ j a #
panj1256	# a b a k kʰ #	# bʱ a kʂ j a #
savi1242	# k aː m a r #	# k a r m a k aː r a #
west2386	# k a m aː r aː #	# k a r m a k aː r a #
nepa1254	# k a m aː r o #	# k a r m a k aː r a #
sind1272	# k a m aː r aː i #	# k a r m a k aː r aː p a j #
beng1280	# ɖ aː #	# ɖ aː k a #
oriy1255	# ɖ aː #	# ɖ aː k a #
bagh1251	# ɖ a i j aː #	# ɖ aː k a #
mara1378	# ɖ aː ~ ʋ #	# ɖ aː k a #
sinh1246	# ɖ aː #	# ɖ aː k a #
hind1269	# ɖ aː k #	# ɖ aː k a #
mara1378	# ɖ aː k #	# ɖ aː k a #
phal1254	# ʈʰ aː ʈ e k i #	# ɖ aː k a #
panj1256	# s uː d a r #	# ʃ uː d r a #
oriy1255	# s u d a #	# ʃ uː d r a #
tira1253	# p a r a k #	# p a r a g a t a #
kash1277	# p a r o j i #	# p a r a g a t a #
sind1272	# p a r aː j o #	# p a r a g a t a #
west2386	# p a r aː e aː #	# p a r a g a t a #
panj1256	# p a r aː iː #	# p a r a g a t a #
bhad1241	# p a r aː #	# p a r a g a t a #
kuma1273	# p a r a i #	# p a r a g a t a #
nepa1254	# p a r aː j aː #	# p a r a g a t a #
assa1263	# p a r u ʋ aː #	# p a r a g a t a #
hind1269	# p a r aː j aː #	# p a r a g a t a #
guja1252	# p a r aː j u ~ #	# p a r a g a t a #
mara1378	# p a r aː j aː #	# p a r a g a t a #
sinh1246	# p a r a j aː #	# p a r a g a t a #
mara1378	# a ʋ i k ɳ e ~ #	# aː p a k ʋ a #
sind1272	# m i r iː #	# m a r iː c a #
beng1280	# m i r i #	# m a r iː c a #
hind1269	# m i r iː #	# m a r iː c a #
guja1252	# m a r iː #	# m a r iː c a #
mara1378	# m i r iː #	# m a r iː c a #
konk1267	# m iː r i #	# m a r iː c a #
kash1277	# m a r i c #	# m a r iː c a #
sind1272	# m i r c a #	# m a r iː c a #
panj1256	# m a r c #	# m a r iː c a #
panj1256	# m i r a c #	# m a r iː c a #
bhad1241	# m i r c #	# m a r iː c a #
nepa1254	# m a r i c #	# m a r iː c a #
assa1263	# m a r i s #	# m a r iː c a #
beng1280	# m a r i c #	# m a r iː c a #
oriy1255	# m a r i c a #	# m a r iː c a #
bagh1251	# m a r i c #	# m a r iː c a #
mait1250	# m a r i c aː #	# m a r iː c a #
bhoj1244	# m a r i c aː #	# m a r iː c a #
awad1243	# m i r c aː #	# m a r iː c a #
hind1269	# m a r i c #	# m a r iː c a #
guja1252	# m a r c iː #	# m a r iː c a #
sinh1246	# m i r i s #	# m a r iː c a #
dhiv1236	# m i r u s #	# m a r iː c a #
nort2666	# m u r c #	# m a r iː c a #
shin1264	# m aː r u c #	# m a r iː c a #
west2386	# m a r u c #	# m a r iː c a #
kash1277	# a k a ʋ a n z aː h #	# e k a p a ɲ c aː ʃ a t #
sind1272	# e k a ʋ a ɲ ʝ aː h a #	# e k a p a ɲ c aː ʃ a t #
west2386	# i k ʋ a ɲ ʝ a #	# e k a p a ɲ c aː ʃ a t #
panj1256	# i k ʋ a ɲ ʝ aː #	# e k a p a ɲ c aː ʃ a t #
bhad1241	# i k u n z aː #	# e k a p a ɲ c aː ʃ a t #
nepa1254	# e k aː ʋ a n #	# e k a p a ɲ c aː ʃ a t #
beng1280	# e k p a ɲ c aː s #	# e k a p a ɲ c aː ʃ a t #
oriy1255	# e k aː b a n a #	# e k a p a ɲ c aː ʃ a t #
